Fecha,AGENTE,CodFronteraDDV,ValorLBC
2024-06-01,SXMC,Frt36818,1463.0
2024-06-01,XEMC,Frt52873,505.92
2024-06-01,XEMC,Frt52871,983.38
2024-06-01,XEMC,Frt52870,286.62
2024-06-01,XEMC,Frt52887,434.52
2024-06-01,XEMC,Frt52368,1166.37
2024-06-01,XEMC,Frt52874,208.38
2024-06-01,SXMC,Frt32392,1913.0
2024-06-01,SXMC,Frt37761,1373.0
2024-06-01,XEMC,Frt55726,26.72
2024-06-01,SXMC,Frt33358,1428.0
2024-06-01,XEMC,Frt36661,3042.66
2024-06-01,SXMC,Frt47096,90678.0
2024-06-01,SXMC,Frt32143,1781.0
2024-06-01,SXMC,Frt32478,1136.0
2024-06-01,SXMC,Frt32604,1038.0
2024-06-01,SXMC,Frt32767,1302.0
2024-06-01,XEMC,Frt55727,27.23
2024-06-01,SXMC,Frt32851,5101.0
2024-06-01,SXMC,Frt37989,1390.0
2024-06-01,XEMC,Frt52908,1137.3
2024-06-01,XEMC,Frt38293,865.26
2024-06-01,XEMC,Frt36659,1809.48
2024-06-01,SXMC,Frt53786,20434.0
2024-06-01,XEMC,Frt55720,23.66
2024-06-01,XEMC,Frt55717,28.66
2024-06-01,XEMC,Frt55719,23.97
2024-06-01,XEMC,Frt55714,28.76
2024-06-01,XEMC,Frt55718,24.27
2024-06-01,SINC,Frt53630,9017.22
2024-06-01,SXMC,Frt32601,1418.0
2024-06-01,PAXC,Frt53728,272.0
2024-06-01,PAXC,Frt53724,109.0
2024-06-01,PAXC,Frt53722,88.0
2024-06-01,PAXC,Frt53721,125.0
2024-06-01,XEMC,Frt50732,13387.9
2024-06-01,PAXC,Frt53719,235.0
2024-06-01,SINC,Frt51404,1896.84
2024-06-01,AXLC,Frt52861,857.82
2024-06-01,SXMC,Frt44499,42875.0
2024-06-01,SXMC,Frt32774,1232.0
2024-06-01,SXMC,Frt37374,846069.0
2024-06-01,SXMC,Frt37374,846069.0
2024-06-01,SXMC,Frt37374,846069.0
2024-06-01,SXMC,Frt37374,846069.0
2024-06-01,SXMC,Frt41730,1559.0
2024-06-01,SXMC,Frt32033,962.0
2024-06-01,SXMC,Frt47750,4595.0
2024-06-01,XEMC,Frt56816,1517.14
2024-06-01,SXMC,Frt52634,885.0
2024-06-01,SXMC,Frt32849,1809.0
2024-06-01,SXMC,Frt32176,1599.0
2024-06-01,XEMC,Frt50627,13538.15
2024-06-01,SINC,Frt50873,0.0
2024-06-01,AXLC,Frt36922,11235.3
2024-06-01,XEMC,Frt53161,2605.08
2024-06-01,XEMC,Frt53155,3950.46
2024-06-01,SXMC,Frt32361,2425.0
2024-06-01,SXMC,Frt41704,1785.0
2024-06-01,XEMC,Frt45065,19072.98
2024-06-01,SXMC,Frt53595,130468.0
2024-06-01,SXMC,Frt34863,2320.0
2024-06-01,SXMC,Frt50685,0.0
2024-06-01,SXMC,Frt36036,52998.0
2024-06-01,XEMC,Frt45179,5317.66
2024-06-01,XEMC,Frt36640,8917.96
2024-06-01,SXMC,Frt32139,1930.0
2024-06-01,SXMC,Frt32142,898.0
2024-06-01,SXMC,Frt32317,1661.0
2024-06-01,SXMC,Frt32178,1428.0
2024-06-01,SXMC,Frt32278,1554.0
2024-06-01,SXMC,Frt32183,1897.0
2024-06-01,SXMC,Frt32132,1702.0
2024-06-01,SXMC,Frt53807,3913.0
2024-06-01,SXMC,Frt52631,850.0
2024-06-01,SXMC,Frt32316,1453.0
2024-06-01,XEMC,Frt33220,17992.8
2024-06-01,SINC,Frt29411,905327.3
2024-06-01,XEMC,Frt50955,22603.91
2024-06-01,XEMC,Frt50663,350.57
2024-06-01,XEMC,Frt36503,2531.03
2024-06-01,SXMC,Frt34241,1152.0
2024-06-01,SXMC,Frt37763,1609.0
2024-06-01,SXMC,Frt31452,2224.0
2024-06-01,PAXC,Frt52994,1704.0
2024-06-01,SXMC,Frt50183,23910.0
2024-06-01,SXMC,Frt37757,1569.0
2024-06-01,SXMC,Frt31379,4103.0
2024-06-01,XEMC,Frt55696,11.42
2024-06-01,SXMC,Frt32035,584.0
2024-06-01,SXMC,Frt32389,1077.0
2024-06-01,SXMC,Frt32482,1202.0
2024-06-01,SXMC,Frt32480,1229.0
2024-06-01,SXMC,Frt52623,937.0
2024-06-01,SXMC,Frt52381,3631.0
2024-06-01,SXMC,Frt32481,1117.0
2024-06-01,SXMC,Frt32036,939.0
2024-06-01,SXMC,Frt32654,1421.0
2024-06-01,SXMC,Frt41709,930.0
2024-06-01,SXMC,Frt37965,1336.0
2024-06-01,XEMC,Frt56839,1332.52
2024-06-01,SXMC,Frt57381,12402.0
2024-06-01,PAXC,Frt53001,1248.0
2024-06-01,PAXC,Frt53727,76.0
2024-06-01,XEMC,Frt56840,1439.32
2024-06-01,PAXC,Frt53729,167.0
2024-06-01,PAXC,Frt52999,1416.0
2024-06-01,AXLC,Frt51100,23425.32
2024-06-01,SXMC,Frt39088,2399.0
2024-06-01,SINC,Frt50876,18757.34
2024-06-01,SINC,Frt47536,95199.14
2024-06-01,SXMC,Frt32039,969.0
2024-06-01,XEMC,Frt39838,466579.0
2024-06-01,SXMC,Frt32084,1088.0
2024-06-01,SXMC,Frt37988,5567.0
2024-06-01,SXMC,Frt45213,5751.0
2024-06-01,SXMC,Frt32379,4096.0
2024-06-01,SXMC,Frt39083,1820.0
2024-06-01,XEMC,Frt45175,1324.98
2024-06-01,XEMC,Frt45170,1420.86
2024-06-01,XEMC,Frt45101,2388.02
2024-06-01,SXMC,Frt39085,2216.0
2024-06-01,SXMC,Frt39082,5121.0
2024-06-01,SXMC,Frt39084,2654.0
2024-06-01,SXMC,Frt36766,1147.0
2024-06-01,SXMC,Frt32852,1581.0
2024-06-01,SXMC,Frt32694,1635.0
2024-06-01,SXMC,Frt52506,1107.0
2024-06-01,SXMC,Frt32772,1037.0
2024-06-01,SXMC,Frt32318,1714.0
2024-06-01,SXMC,Frt36038,2748.0
2024-06-01,XEMC,Frt47538,9532.92
2024-06-01,SXMC,Frt32768,4991.0
2024-06-01,SXMC,Frt39089,2881.0
2024-06-01,XEMC,Frt45174,1295.4
2024-06-01,SXMC,Frt39087,2200.0
2024-06-01,SINC,Frt52294,1096.08
2024-06-01,SXMC,Frt39086,2879.0
2024-06-01,XEMC,Frt33576,1513.88
2024-06-01,SXMC,Frt51757,14775.0
2024-06-01,PAXC,Frt53726,251.0
2024-06-01,XEMC,Frt45191,0.0
2024-06-01,XEMC,Frt45188,0.0
2024-06-01,XEMC,Frt33574,4615.7
2024-06-01,SXMC,Frt39090,2807.0
2024-06-01,XEMC,Frt45524,2029.8
2024-06-01,PAXC,Frt53725,77.0
2024-06-01,SXMC,Frt52382,883.0
2024-06-01,SXMC,Frt32602,3097.0
2024-06-01,SXMC,Frt37762,1985.0
2024-06-01,XEMC,Frt33571,457.26
2024-06-01,AXLC,Frt33572,498.78
2024-06-01,AXLC,Frt53530,290.7
2024-06-01,XEMC,Frt33570,1917.29
2024-06-01,XEMC,Frt33578,359.75
2024-06-01,AXLC,Frt51151,11581.08
2024-06-01,SXMC,Frt56430,4266.0
2024-06-01,XEMC,Frt54101,4488.0
2024-06-01,SXMC,Frt32657,52026.0
2024-06-01,AXLC,Frt53529,1587.12
2024-06-01,SXMC,Frt37760,882.0
2024-06-01,SINC,Frt37718,1788.7
2024-06-01,SINC,Frt36469,3248.25
2024-06-01,SINC,Frt50768,12029.85
2024-06-01,AXLC,Frt50885,2215.44
2024-06-01,XEMC,Frt50664,0.0
2024-06-01,XEMC,Frt50636,320.28
2024-06-01,XEMC,Frt36307,2658.01
2024-06-01,SXMC,Frt53820,8190.0
2024-06-01,SINC,Frt50820,309091.9
2024-06-01,XEMC,Frt45525,0.0
2024-06-01,XEMC,Frt56881,1477.06
2024-06-01,SINC,Frt49079,2664.37
2024-06-01,SXMC,Frt33262,15187.0
2024-06-01,SINC,Frt51052,5837.43
2024-06-01,SINC,Frt53750,9392.35
2024-06-01,XEMC,Frt50606,519.18
2024-06-01,SINC,Frt53359,0.0
2024-06-01,XEMC,Frt47541,772.14
2024-06-01,XEMC,Frt52087,15585.9
2024-06-01,XEMC,Frt56894,1537.95
2024-06-01,SXMC,Frt52383,764.0
2024-06-01,SXMC,Frt36764,1130.0
2024-06-01,XEMC,Frt50607,420.13
2024-06-01,XEMC,Frt50632,698.7
2024-06-01,XEMC,Frt45062,6101.64
2024-06-01,XEMC,Frt47545,1308.66
2024-06-01,SXMC,Frt45222,3787.0
2024-06-01,XEMC,Frt50604,903.1
2024-06-01,XEMC,Frt46186,1017.45
2024-06-01,SXMC,Frt36761,1216.0
2024-06-01,SXMC,Frt36760,742.0
2024-06-01,XEMC,Frt36616,5644.57
2024-06-01,SXMC,Frt51087,11123.0
2024-06-01,XEMC,Frt36303,3161.08
2024-06-01,XEMC,Frt54666,1964.52
2024-06-01,AXLC,Frt53489,656.88
2024-06-01,SXMC,Frt44499,42875.0
2024-06-01,AXLC,Frt37381,1042.44
2024-06-01,AXLC,Frt37340,441.66
2024-06-01,AXLC,Frt37249,1186.26
2024-06-01,SXMC,Frt38806,2174.0
2024-06-01,SXMC,Frt41708,2496.0
2024-06-01,XEMC,Frt56822,1346.87
2024-06-01,XEMC,Frt54671,832.32
2024-06-01,XEMC,Frt54701,597.52
2024-06-01,SXMC,Frt38807,1965.0
2024-06-01,SXMC,Frt41728,1249.0
2024-06-01,SXMC,Frt38808,1061.0
2024-06-01,XEMC,Frt54279,632.09
2024-06-01,SINC,Frt51047,27359.61
2024-06-01,SINC,Frt54189,29210.72
2024-06-01,SXMC,Frt53114,1694.0
2024-06-01,SXMC,Frt46038,2126.0
2024-06-01,SXMC,Frt46037,3483.0
2024-06-01,XEMC,Frt41476,0.0
2024-06-01,SINC,Frt53033,5569.54
2024-06-01,SXMC,Frt46298,24691.0
2024-06-01,XEMC,Frt41618,1969.62
2024-06-01,SXMC,Frt46296,7143.0
2024-06-01,XEMC,Frt54723,432.48
2024-06-01,XEMC,Frt50631,473.74
2024-06-01,XEMC,Frt50634,375.36
2024-06-01,XEMC,Frt50608,0.0
2024-06-01,XEMC,Frt50630,791.21
2024-06-01,AXLC,Frt53484,933.3
2024-06-01,XEMC,Frt47540,1281.52
2024-06-01,XEMC,Frt51168,402.9
2024-06-01,XEMC,Frt50603,760.92
2024-06-01,XEMC,Frt51169,615.05
2024-06-01,XEMC,Frt42025,3333.36
2024-06-01,XEMC,Frt42024,0.0
2024-06-01,XEMC,Frt54721,462.36
2024-06-01,XEMC,Frt54708,693.8
2024-06-01,XEMC,Frt54684,391.68
2024-06-01,SINC,Frt45545,56887.35
2024-06-01,XEMC,Frt54102,330.07
2024-06-01,XEMC,Frt54731,573.44
2024-06-01,XEMC,Frt54676,708.9
2024-06-01,XEMC,Frt54674,668.1
2024-06-01,XEMC,Frt54715,568.03
2024-06-01,XEMC,Frt54672,753.78
2024-06-01,XEMC,Frt54678,789.48
2024-06-01,XEMC,Frt54686,682.38
2024-06-01,XEMC,Frt54734,550.69
2024-06-01,SINC,Frt52293,1191.91
2024-06-01,XEMC,Frt54739,541.11
2024-06-01,XEMC,Frt54698,590.68
2024-06-01,XEMC,Frt54712,623.32
2024-06-01,XEMC,Frt56886,1437.99
2024-06-01,SXMC,Frt44324,37279.0
2024-06-01,XEMC,Frt54707,562.12
2024-06-01,XEMC,Frt54738,451.14
2024-06-01,SXMC,Frt46036,2345.0
2024-06-01,XEMC,Frt54719,664.53
2024-06-01,XEMC,Frt54737,492.45
2024-06-01,XEMC,Frt54717,618.83
2024-06-01,XEMC,Frt54726,587.11
2024-06-01,XEMC,Frt55688,1397.7
2024-06-01,XEMC,Frt54690,584.46
2024-06-01,XEMC,Frt54687,614.04
2024-06-01,AXLC,Frt53476,879.24
2024-06-01,XEMC,Frt54716,620.16
2024-06-01,XEMC,Frt54688,795.6
2024-06-01,XEMC,Frt54736,637.29
2024-06-01,XEMC,Frt54728,681.25
2024-06-01,XEMC,Frt55625,1525.92
2024-06-01,AXLC,Frt55695,3147.72
2024-06-01,XEMC,Frt54103,437.07
2024-06-01,XEMC,Frt54699,654.33
2024-06-01,XEMC,Frt55715,9.69
2024-06-01,XEMC,Frt54683,688.5
2024-06-01,XEMC,Frt54104,377.5
2024-06-01,XEMC,Frt54696,663.2
2024-06-01,XEMC,Frt54709,577.22
2024-06-01,XEMC,Frt54693,524.99
2024-06-01,XEMC,Frt55643,784.89
2024-06-01,XEMC,Frt54680,681.36
2024-06-01,SXMC,Frt52045,5888.0
2024-06-01,SXMC,Frt46523,1207.0
2024-06-01,XEMC,Frt54106,420.24
2024-06-01,XEMC,Frt54697,525.91
2024-06-01,XEMC,Frt54677,705.84
2024-06-01,XEMC,Frt54694,591.4
2024-06-01,XEMC,Frt54724,602.1
2024-06-01,XEMC,Frt54732,495.41
2024-06-01,XEMC,Frt54729,558.45
2024-06-01,XEMC,Frt54722,548.14
2024-06-01,XEMC,Frt54670,701.76
2024-06-01,XEMC,Frt54735,406.67
2024-06-01,XEMC,Frt54713,567.22
2024-06-01,XEMC,Frt54668,797.64
2024-06-01,SXMC,Frt47626,3344.0
2024-06-01,AXLC,Frt53493,693.6
2024-06-01,XEMC,Frt54702,808.25
2024-06-01,XEMC,Frt54733,573.44
2024-06-01,XEMC,Frt54705,593.23
2024-06-01,XEMC,Frt56882,1438.5
2024-06-01,XEMC,Frt54710,624.95
2024-06-01,SXMC,Frt49925,10950.0
2024-06-01,XEMC,Frt54669,714.0
2024-06-01,XEMC,Frt54675,810.9
2024-06-01,XEMC,Frt54714,554.27
2024-06-01,SINC,Frt52671,40266.28
2024-06-01,XEMC,Frt51035,14943.0
2024-06-01,XEMC,Frt54725,477.05
2024-06-01,XEMC,Frt54695,561.71
2024-06-01,XEMC,Frt54667,755.82
2024-06-01,XEMC,Frt54685,669.12
2024-06-01,XEMC,Frt54681,608.94
2024-06-01,XEMC,Frt54730,585.88
2024-06-01,XEMC,Frt54727,548.45
2024-06-01,SXMC,Frt53586,9874.0
2024-06-01,XEMC,Frt57206,1793.46
2024-06-01,XEMC,Frt55612,1490.22
2024-06-01,XEMC,Frt55620,1293.36
2024-06-01,XEMC,Frt55621,1553.46
2024-06-01,XEMC,Frt56901,820.48
2024-06-01,AXLC,Frt55937,835.38
2024-06-01,AXLC,Frt55936,412.08
2024-06-01,AXLC,Frt55935,470.22
2024-06-01,XEMC,Frt55955,428.8
2024-06-01,XEMC,Frt55956,409.83
2024-06-01,XEMC,Frt55931,140.76
2024-06-01,XEMC,Frt55933,597.0
2024-06-01,XEMC,Frt55932,1303.56
2024-06-01,XEMC,Frt55929,5833.27
2024-06-01,XEMC,Frt55951,1988.59
2024-06-01,XEMC,Frt55944,0.0
2024-06-01,XEMC,Frt55946,0.0
2024-06-01,XEMC,Frt55947,44.06
2024-06-01,XEMC,Frt55953,50.69
2024-06-01,XEMC,Frt55950,269.79
2024-06-01,XEMC,Frt55934,237.04
2024-06-01,XEMC,Frt55954,119.85
2024-06-01,XEMC,Frt55960,174.42
2024-06-01,XEMC,Frt55948,1300.5
2024-06-01,XEMC,Frt55945,163.71
2024-06-01,XEMC,Frt55949,798.04
2024-06-01,XEMC,Frt55930,550.18
2024-06-01,XEMC,Frt55952,331.5
2024-06-01,XEMC,Frt55943,2018.58
2024-06-01,AXLC,Frt56599,607.92
2024-06-01,AXLC,Frt56600,593.64
2024-06-01,AXLC,Frt56601,0.0
2024-06-02,SXMC,Frt34219,1556.0
2024-06-02,XEMC,Frt55670,85.78
2024-06-02,XEMC,Frt55700,41.0
2024-06-02,XEMC,Frt55666,104.04
2024-06-02,XEMC,Frt55672,80.78
2024-06-02,XEMC,Frt55655,263.26
2024-06-02,XEMC,Frt55687,953.59
2024-06-02,XEMC,Frt55645,302.94
2024-06-02,XEMC,Frt55664,153.2
2024-06-02,XEMC,Frt55671,87.31
2024-06-02,XEMC,Frt55656,75.58
2024-06-02,XEMC,Frt55701,14.52
2024-06-02,XEMC,Frt55659,129.64
2024-06-02,XEMC,Frt55660,145.25
2024-06-02,XEMC,Frt55679,53.95
2024-06-02,XEMC,Frt55677,65.17
2024-06-02,XEMC,Frt55663,31.72
2024-06-02,XEMC,Frt55648,200.32
2024-06-02,XEMC,Frt55650,227.35
2024-06-02,XEMC,Frt55651,213.89
2024-06-02,XEMC,Frt55649,192.47
2024-06-02,XEMC,Frt55669,91.49
2024-06-02,XEMC,Frt55665,0.0
2024-06-02,XEMC,Frt55646,262.44
2024-06-02,XEMC,Frt55693,0.0
2024-06-02,XEMC,Frt55682,40.39
2024-06-02,XEMC,Frt55673,72.82
2024-06-02,XEMC,Frt55667,43.0
2024-06-02,XEMC,Frt55657,157.08
2024-06-02,XEMC,Frt55668,88.63
2024-06-02,XEMC,Frt55675,66.19
2024-06-02,XEMC,Frt55674,70.27
2024-06-02,XEMC,Frt55652,235.62
2024-06-02,XEMC,Frt55647,241.02
2024-06-02,XEMC,Frt55658,129.64
2024-06-02,XEMC,Frt55686,296.31
2024-06-02,XEMC,Frt55662,32.53
2024-06-02,XEMC,Frt55654,166.15
2024-06-02,XEMC,Frt55681,42.43
2024-06-02,XEMC,Frt55644,2147.8
2024-06-02,SXMC,Frt33302,29580.0
2024-06-02,AXLC,Frt38741,11935.02
2024-06-02,SXMC,Frt31803,9445.0
2024-06-02,SXMC,Frt31806,7977.0
2024-06-02,SXMC,Frt45208,4747.0
2024-06-02,SXMC,Frt31276,4219.0
2024-06-02,SXMC,Frt44325,13223.0
2024-06-02,SXMC,Frt36400,7748.0
2024-06-02,SXMC,Frt31618,1792.0
2024-06-02,SXMC,Frt52629,1072.0
2024-06-02,SXMC,Frt52630,1734.0
2024-06-02,SXMC,Frt31619,2414.0
2024-06-02,SXMC,Frt31805,1438.0
2024-06-02,SXMC,Frt32087,995.0
2024-06-02,SXMC,Frt32884,1425.0
2024-06-02,SXMC,Frt52641,3272.0
2024-06-02,SXMC,Frt32034,2178.0
2024-06-02,XEMC,Frt45194,1280.3
2024-06-02,XEMC,Frt45194,1282.14
2024-06-02,XEMC,Frt45194,1381.08
2024-06-02,XEMC,Frt45194,1256.64
2024-06-02,XEMC,Frt45509,2226.35
2024-06-02,SXMC,Frt38326,2420.0
2024-06-02,SXMC,Frt53783,549.0
2024-06-02,SXMC,Frt33368,29527.0
2024-06-02,SXMC,Frt31594,3535.0
2024-06-02,SXMC,Frt38323,2084.0
2024-06-02,SXMC,Frt52484,12128.0
2024-06-02,SXMC,Frt31804,2687.0
2024-06-02,XEMC,Frt45081,0.0
2024-06-02,XEMC,Frt45189,3596.62
2024-06-02,SXMC,Frt31270,5290.0
2024-06-02,SXMC,Frt45209,5331.0
2024-06-02,SXMC,Frt35146,6558.0
2024-06-02,SINC,Frt42036,5564.95
2024-06-02,AXLC,Frt50891,10165.32
2024-06-02,AXLC,Frt52480,0.0
2024-06-02,SXMC,Frt31252,7753.0
2024-06-02,XEMC,Frt45193,1463.29
2024-06-02,SXMC,Frt32090,1365.0
2024-06-02,XEMC,Frt45086,2883.54
2024-06-02,SXMC,Frt32346,1012.0
2024-06-02,SXMC,Frt32037,1359.0
2024-06-02,XEMC,Frt45064,0.0
2024-06-02,SINC,Frt51123,3404.29
2024-06-02,SXMC,Frt31288,4739.0
2024-06-02,SXMC,Frt45210,3350.0
2024-06-02,AXLC,Frt46170,5279.52
2024-06-02,SXMC,Frt32026,1054.0
2024-06-02,SXMC,Frt32088,1700.0
2024-06-02,SXMC,Frt32134,1318.0
2024-06-02,SXMC,Frt32600,1634.0
2024-06-02,SXMC,Frt47625,7255.0
2024-06-02,SXMC,Frt31597,2573.0
2024-06-02,SINC,Frt51122,7911.13
2024-06-02,XEMC,Frt36500,4166.39
2024-06-02,SXMC,Frt50133,12952.0
2024-06-02,SXMC,Frt32032,860.0
2024-06-02,SXMC,Frt52384,2380.0
2024-06-02,SXMC,Frt31617,2610.0
2024-06-02,SXMC,Frt31615,5109.0
2024-06-02,SXMC,Frt32027,662.0
2024-06-02,SXMC,Frt52633,951.0
2024-06-02,SINC,Frt39791,78927.4
2024-06-02,SXMC,Frt36765,1582.0
2024-06-02,SXMC,Frt35787,15959.0
2024-06-02,SXMC,Frt50731,20000.0
2024-06-02,XEMC,Frt45097,0.0
2024-06-02,SXMC,Frt32321,673.0
2024-06-02,SINC,Frt38052,1815.47
2024-06-02,XEMC,Frt36623,6034.63
2024-06-02,SINC,Frt32883,2737.57
2024-06-02,SINC,Frt38049,1618.77
2024-06-02,SINC,Frt37125,1712.69
2024-06-02,SXMC,Frt32181,983.0
2024-06-02,XEMC,Frt45085,3393.54
2024-06-02,SXMC,Frt32274,3059.0
2024-06-02,SXMC,Frt46389,7130.0
2024-06-02,SXMC,Frt31307,4374.0
2024-06-02,SXMC,Frt37959,2506.0
2024-06-02,SXMC,Frt52628,1462.0
2024-06-02,XEMC,Frt36605,4749.01
2024-06-02,SXMC,Frt51740,65293.0
2024-06-02,XEMC,Frt36498,8565.96
2024-06-02,SXMC,Frt43098,9990.0
2024-06-02,SINC,Frt32707,11335.75
2024-06-02,XEMC,Frt47194,35249.06
2024-06-02,SXMC,Frt31305,4472.0
2024-06-02,SINC,Frt34084,23679.03
2024-06-02,SXMC,Frt31277,4298.0
2024-06-02,AXLC,Frt46174,23341.68
2024-06-02,SINC,Frt32706,86617.72
2024-06-02,XEMC,Frt33219,110722.02
2024-06-02,SXMC,Frt32273,2233.0
2024-06-02,SXMC,Frt32240,1319.0
2024-06-02,XEMC,Frt55627,1693.2
2024-06-02,SXMC,Frt32239,4032.0
2024-06-02,SINC,Frt33036,14654.67
2024-06-02,XEMC,Frt45161,2360.28
2024-06-02,XEMC,Frt45095,2743.8
2024-06-02,SXMC,Frt32322,2795.0
2024-06-02,SINC,Frt37143,2562.0
2024-06-02,XEMC,Frt45194,1246.44
2024-06-02,XEMC,Frt55619,2048.16
2024-06-02,SINC,Frt54130,167615.5
2024-06-02,SXMC,Frt32241,6377.0
2024-06-02,SINC,Frt32931,3550.87
2024-06-02,SXMC,Frt32733,18325.0
2024-06-02,SXMC,Frt45212,5233.0
2024-06-02,SXMC,Frt38325,2836.0
2024-06-02,SXMC,Frt38324,3314.0
2024-06-02,SXMC,Frt36759,1111.0
2024-06-02,SXMC,Frt29842,13098.0
2024-06-02,SXMC,Frt45218,3369.0
2024-06-02,SXMC,Frt30291,137314.0
2024-06-02,XEMC,Frt45166,1238.28
2024-06-02,SXMC,Frt44914,21823.0
2024-06-02,SINC,Frt29514,7163.03
2024-06-02,SXMC,Frt56473,0.0
2024-06-02,SXMC,Frt37759,1303.0
2024-06-02,XEMC,Frt36642,2564.28
2024-06-02,SXMC,Frt33442,872.0
2024-06-02,SXMC,Frt37756,1388.0
2024-06-02,SXMC,Frt55821,380.0
2024-06-02,SXMC,Frt34218,1572.0
2024-06-02,XEMC,Frt36646,1366.8
2024-06-02,XEMC,Frt36615,5138.65
2024-06-02,SXMC,Frt45220,3260.0
2024-06-02,SXMC,Frt31272,4756.0
2024-06-02,SXMC,Frt49924,4034.0
2024-06-02,SXMC,Frt36767,2028.0
2024-06-02,XEMC,Frt45173,871.11
2024-06-02,XEMC,Frt45088,3297.66
2024-06-02,AXLC,Frt30974,0.0
2024-06-02,SXMC,Frt31451,51010.0
2024-06-02,SXMC,Frt31268,5939.0
2024-06-02,SXMC,Frt45221,2932.0
2024-06-02,SXMC,Frt52636,3654.0
2024-06-02,SINC,Frt45546,3959.21
2024-06-02,SXMC,Frt33209,1675.0
2024-06-02,SXMC,Frt43221,5535.0
2024-06-02,SINC,Frt36409,2314.62
2024-06-02,XEMC,Frt52367,1707.58
2024-06-02,SINC,Frt36408,2487.41
2024-06-02,SINC,Frt29410,8607.88
2024-06-02,XEMC,Frt36645,861.18
2024-06-02,SXMC,Frt31309,3745.0
2024-06-02,SXMC,Frt31382,4180.0
2024-06-02,SINC,Frt29411,845226.5
2024-06-02,SXMC,Frt56559,511125.0
2024-06-02,SXMC,Frt50676,2146.0
2024-06-02,AXLC,Frt37034,417987.84
2024-06-02,AXLC,Frt40477,0.0
2024-06-02,XEMC,Frt45096,2472.48
2024-06-02,XEMC,Frt45199,1480.02
2024-06-02,XEMC,Frt56438,0.0
2024-06-02,SINC,Frt47627,21946.86
2024-06-02,SXMC,Frt38321,2089.0
2024-06-02,SXMC,Frt31273,5498.0
2024-06-02,SXMC,Frt52626,5663.0
2024-06-02,SXMC,Frt32769,2946.0
2024-06-02,SXMC,Frt38320,4527.0
2024-06-02,SINC,Frt42246,8465.01
2024-06-02,XEMC,Frt45098,1357.21
2024-06-02,SXMC,Frt52625,1989.0
2024-06-02,XEMC,Frt45163,1958.09
2024-06-02,SXMC,Frt32844,1281.0
2024-06-02,SINC,Frt36683,926.24
2024-06-02,SINC,Frt37117,2418.7
2024-06-02,SINC,Frt37719,966.62
2024-06-02,XEMC,Frt45156,1720.74
2024-06-02,XEMC,Frt36499,5974.75
2024-06-02,SXMC,Frt32846,1979.0
2024-06-02,SINC,Frt32705,20806.15
2024-06-02,SINC,Frt44166,2134.9
2024-06-02,SXMC,Frt32390,1016.0
2024-06-02,SXMC,Frt32391,1296.0
2024-06-02,XEMC,Frt45171,1351.09
2024-06-02,XEMC,Frt51157,909.53
2024-06-02,SXMC,Frt50772,17749.0
2024-06-02,SXMC,Frt50772,18156.0
2024-06-02,SXMC,Frt50772,18025.0
2024-06-02,SXMC,Frt50772,16444.0
2024-06-02,SXMC,Frt50772,17274.0
2024-06-02,SXMC,Frt50772,15979.0
2024-06-02,SXMC,Frt50772,17859.0
2024-06-02,SXMC,Frt50772,18252.0
2024-06-02,XEMC,Frt51160,324.36
2024-06-02,XEMC,Frt51162,1428.91
2024-06-02,AXLC,Frt52807,621.18
2024-06-02,SXMC,Frt50772,18193.0
2024-06-02,SINC,Frt31083,1653.03
2024-06-02,SXMC,Frt30189,0.0
2024-06-02,XEMC,Frt56444,0.0
2024-06-02,XEMC,Frt36302,5486.27
2024-06-02,XEMC,Frt33221,25931.25
2024-06-02,XEMC,Frt55616,11824.55
2024-06-02,AXLC,Frt46566,62821.0
2024-06-02,SINC,Frt50877,10957.59
2024-06-02,AXLC,Frt50886,0.0
2024-06-02,SXMC,Frt51050,21884.0
2024-06-02,SINC,Frt39360,0.0
2024-06-02,SXMC,Frt33264,11438.0
2024-06-02,XEMC,Frt55785,4460.46
2024-06-02,XEMC,Frt55784,0.0
2024-06-02,XEMC,Frt49034,80884.26
2024-06-02,SINC,Frt31166,5930.34
2024-06-02,SINC,Frt54190,3746.7
2024-06-02,XEMC,Frt39837,63621.28
2024-06-02,XEMC,Frt33222,185448.24
2024-06-02,SXMC,Frt29464,108337.0
2024-06-02,SXMC,Frt33210,3055.0
2024-06-02,SINC,Frt29693,13173.29
2024-06-02,XEMC,Frt45061,7403.47
2024-06-02,SXMC,Frt33296,2717.0
2024-06-02,SXMC,Frt33291,621.0
2024-06-02,SXMC,Frt33294,1377.0
2024-06-02,SXMC,Frt33290,5676.0
2024-06-02,SXMC,Frt33289,1642.0
2024-06-02,SXMC,Frt33295,1893.0
2024-06-02,SXMC,Frt33293,1090.0
2024-06-02,SINC,Frt31127,1769.36
2024-06-02,SINC,Frt31071,2166.03
2024-06-02,SXMC,Frt55965,0.0
2024-06-02,XEMC,Frt50638,8996.91
2024-06-02,AXLC,Frt52700,2704.02
2024-06-02,XEMC,Frt36686,1143.21
2024-06-02,XEMC,Frt36636,3213.4
2024-06-02,XEMC,Frt36637,2458.2
2024-06-02,SXMC,Frt36402,2650.0
2024-06-02,SXMC,Frt32656,2783.0
2024-06-02,SXMC,Frt32659,5715.0
2024-06-02,XEMC,Frt47560,4308.48
2024-06-02,XEMC,Frt36065,7097.46
